timestamp,consumption,production,FeedIn
2026-01-03 23:30:00,0.640167599,0.3195689,0.0019465612000000001
2026-01-03 23:45:00,0.6370525755,0.32185852,0.0036086428000000003
2026-01-04 00:00:00,0.6939187,0.350822,0.0038626556
2026-01-04 00:15:00,0.61197069204,0.3063987,0.00084522754
2026-01-04 00:30:00,0.5931919190999999,0.29545178,0.00031359863
2026-01-04 00:45:00,0.58744812445,0.2946235,0.0016734275999999999
2026-01-04 01:00:00,0.7318442044,0.3658022,0.00042545572
2026-01-04 01:15:00,0.6807753427000001,0.3379319,0.0
2026-01-04 01:30:00,0.53122727007,0.26792188,0.0026738129
2026-01-04 01:45:00,0.5465257497,0.2755275,0.0025943679999999997
2026-01-04 02:00:00,0.7141230399999999,0.35891193,0.0018503901
2026-01-04 02:15:00,0.6170374704999999,0.29771252,0.0
2026-01-04 02:30:00,0.5228272867,0.26334093999999997,0.002757141
2026-01-04 02:45:00,0.6053537779,0.2992494,0.0
2026-01-04 03:00:00,0.7161143097,0.35617572000000003,0.0020452702
2026-01-04 03:15:00,0.6166710942,0.30663,9.46757e-05
2026-01-04 03:30:00,0.5486197451,0.2739843,0.0009882889
2026-01-04 03:45:00,0.5749207953613,0.28929718000000004,0.0018382925
2026-01-04 04:00:00,0.702526628491,0.35152032000000005,0.00028433356
2026-01-04 04:15:00,0.6884206070000001,0.34048444,0.0
2026-01-04 04:30:00,0.51818799685,0.26003089999999995,0.0015848745
2026-01-04 04:45:00,0.5562896925,0.27893332,0.0035518901
2026-01-04 05:00:00,0.7894570190000001,0.39299533000000003,0.00024923706
2026-01-04 05:15:00,0.6319679652000001,0.31506335,0.0
2026-01-04 05:30:00,0.5707185620999999,0.28241458,0.0
2026-01-04 05:45:00,0.5448483507999999,0.27230396,0.00040857697
2026-01-04 06:00:00,0.8689362701,0.43410855,0.0017368965
2026-01-04 06:15:00,0.606544804,0.32885021999999997,0.02601596
2026-01-04 06:30:00,0.5757065648999999,0.2867921,0.0
2026-01-04 06:45:00,0.5912342208999999,0.29662374999999996,0.0017074738
2026-01-04 07:00:00,0.7860674595,0.39087362999999997,0.0006466153
2026-01-04 07:15:00,0.669811468,0.33046576,0.0
2026-01-04 07:30:00,0.5530200860000001,0.27349097,0.0
2026-01-04 07:45:00,0.6036242512,0.29879187,0.00017143504
2026-01-04 08:00:00,0.6958595059000001,0.3449628,0.0004969813000000001
2026-01-04 08:15:00,0.658548337,0.30968506,0.0005134073999999999
2026-01-04 08:30:00,0.543505787,0.25633839999999997,0.0
2026-01-04 08:45:00,0.652225166,0.31087698,0.0056887054
2026-01-04 09:00:00,0.7044786766,0.35163797,0.0026944225
2026-01-04 09:15:00,0.6752474548,0.3456477,0.009427412
2026-01-04 09:30:00,0.5891914701000001,0.29575784,0.0018363528
2026-01-04 09:45:00,0.5957706805499999,0.30073044,0.0029730785000000003
2026-01-04 10:00:00,0.7039980864,0.40009274,0.049144855
2026-01-04 10:15:00,1.3816785859999998,1.3568687,0.708065
2026-01-04 10:30:00,0.51636316,3.3949854,3.1368036999999998
2026-01-04 10:45:00,0.44557875999999996,2.878184,2.6553948
2026-01-04 11:00:00,0.60047828,3.0620476,2.7618085999999997
2026-01-04 11:15:00,0.7192913200000001,5.798268,5.4386225999999995
2026-01-04 11:30:00,0.6209176599999999,7.1168843,6.8064253
2026-01-04 11:45:00,0.7589671,6.8635,6.4840166
2026-01-04 12:00:00,0.63794952,6.893938,6.5749634
2026-01-04 12:15:00,0.7514573400000001,6.8301216,6.454393
2026-01-04 12:30:00,0.66999384,6.9857725,6.650775400000001
2026-01-04 12:45:00,0.72548468,6.8548936000000005,6.4921514
2026-01-04 13:00:00,0.64274708,6.7686016,6.447228
2026-01-04 13:15:00,0.67223908,4.401769,4.0656497
2026-01-04 13:30:00,0.59471844,2.7930408000000004,2.4956815999999997
2026-01-04 13:45:00,0.67991926,5.22478,4.8848203
2026-01-04 14:00:00,0.48792172,4.397352,4.153391
2026-01-04 14:15:00,0.6945879,4.448631000000001,4.101337
2026-01-04 14:30:00,0.6163841,4.6286025,4.3204106
2026-01-04 14:45:00,0.558917,4.820735,4.5412764
2026-01-04 15:00:00,0.47184378,2.1586753,1.9227534
2026-01-04 15:15:00,0.6180444,1.8792122,1.57019
2026-01-04 15:30:00,0.63654084,2.2753586,1.9570881
2026-01-04 15:45:00,0.5838985,1.6816008,1.3896515999999999
2026-01-04 16:00:00,0.5465958665999999,0.6279537000000001,0.35631873000000003
2026-01-04 16:15:00,0.656262583,0.31573989999999996,0.0
2026-01-04 16:30:00,0.7396783517000001,0.3679561,0.0013734207
2026-01-04 16:45:00,0.5886910765,0.2908674,0.0
2026-01-04 17:00:00,0.54394134335,0.2718857,0.00080983466
2026-01-04 17:15:00,0.6407771106,0.3150823,0.0
2026-01-04 17:30:00,0.7583355571,0.37588705,0.0
2026-01-04 17:45:00,0.6482984088,0.3242597,0.0027202556
2026-01-04 18:00:00,0.5579282835999999,0.2795313,0.0011774926999999998
2026-01-04 18:15:00,0.5808788461000001,0.28934512,0.00012096150999999999
2026-01-04 18:30:00,0.829541445,0.41320898,0.0007850456
2026-01-04 18:45:00,0.6173653028699999,0.30860052000000004,0.00034764862
2026-01-04 19:00:00,0.6174155339999999,0.30754926,8.168539e-05
2026-01-04 19:15:00,0.5743022302699999,0.2861679,0.0
2026-01-04 19:30:00,0.82212820965,0.410215,0.0
2026-01-04 19:45:00,0.6390724048,0.31860123,0.0016849289000000001
2026-01-04 20:00:00,0.540265068,0.27069537000000005,0.0020612488
2026-01-04 20:15:00,0.58116924193,0.29210782,0.0017716904
2026-01-04 20:30:00,0.784963799,0.39130142,0.00024236806
2026-01-04 20:45:00,0.6813735375300001,0.34690875,0.0065761886
2026-01-04 21:00:00,0.5282330303,0.26322019999999996,0.0012066116
2026-01-04 21:15:00,0.6401072806000001,0.31697960000000003,0.0
2026-01-04 21:30:00,0.7979371503,0.39808914,0.00077802783
2026-01-04 21:45:00,0.6278118966999999,0.3143913,0.001760343
2026-01-04 22:00:00,0.5833929132,0.29597144,0.004757911
2026-01-04 22:15:00,0.5940399234,0.29576870000000005,0.00072829944
2026-01-04 22:30:00,0.77340070626,0.38921364999999997,0.0033698578000000002
2026-01-04 22:45:00,0.619729488,0.3057951,0.00055850476
2026-01-04 23:00:00,0.5904800304,0.29416257,0.0016196696
2026-01-04 23:15:00,0.5800338615,0.28808575000000003,0.00030852255
2026-01-04 23:30:00,0.7851807926000001,0.39136795,0.0
2026-01-04 23:45:00,0.66505142042,0.33937653,0.006989695000000001
2026-01-05 00:00:00,0.568313856671,0.28432208000000003,0.00019547527
2026-01-05 00:15:00,0.6366254090000001,0.3220186,0.0044607368
2026-01-05 00:30:00,0.6793812266,0.33329003999999995,0.001171669
2026-01-05 00:45:00,0.6700311416,0.33248453,0.0
2026-01-05 01:00:00,0.5323722968,0.26421942000000004,6.272125e-05
2026-01-05 01:15:00,0.6519323259900001,0.32590912,0.000141421
2026-01-05 01:30:00,0.6918734853999999,0.3440659,0.00099709576
